X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.2900085986729,-2.15473795276673,Gishyita,,72400831B16664477726817,RWA,ADM3
29.4199409013249,-2.13273944962063,Gitesi,,72400831B29344800232260,RWA,ADM3
29.3127747053815,-2.11614654603785,Mubuga,,72400831B4115085279581,RWA,ADM3
29.5692936353336,-2.16890804406061,Murambi,,72400831B82526310224137,RWA,ADM3
29.5738570912011,-2.10508989738941,Murundi,,72400831B40796113046631,RWA,ADM3
29.4180921660656,-2.24834071990345,Mutuntu,,72400831B61632571803777,RWA,ADM3
29.4225806916412,-2.05706167317123,Rubengera,,72400831B71942230186087,RWA,ADM3
29.4894187505943,-2.09852620624166,Rugabano,,72400831B77088766822688,RWA,ADM3
29.4822097979305,-2.21442056660575,Ruganda,,72400831B3695149769527,RWA,ADM3
29.3701370987918,-2.17036362591781,Rwankuba,,72400831B94784324253094,RWA,ADM3
29.3506425812068,-2.2399029140144,Twumba,,72400831B46934766859564,RWA,ADM3
29.2939889373516,-1.90649074379517,Boneza,,72400831B82978257813376,RWA,ADM3
29.3852362348033,-1.95060734177277,Gihango,,72400831B27331980443351,RWA,ADM3
29.326388803487,-1.82307515818192,Kigeyo,,72400831B57945311830710,RWA,ADM3
29.3034085697365,-1.77989796244668,Kivumu,,72400831B70009683737019,RWA,ADM3
29.4352155124723,-1.94333238492858,Manihira,,72400831B56533521071345,RWA,ADM3
29.490238777321,-2.02038757325583,Mukura,,72400831B98557047493327,RWA,ADM3
29.4204875474233,-1.87894448107179,Murunda,,72400831B28578002137565,RWA,ADM3
29.3444599370656,-1.93907437104218,Musasa,,72400831B11553255040865,RWA,ADM3
29.3272868821376,-1.8640584250848,Mushonyi,,72400831B86668355700131,RWA,ADM3
29.4061155035353,-1.99858820041351,Mushubati,,72400831B56711264517722,RWA,ADM3
29.3832898185446,-1.77297130830424,Nyabirasi,,72400831B81243699467508,RWA,ADM3
29.3897742310179,-1.85334387816352,Ruhango,,72400831B11601884019598,RWA,ADM3
29.4825161777145,-1.93735030643438,Rusebeya,,72400831B41469838536911,RWA,ADM3
29.3755524646381,-1.54040835422636,Bugeshi,,72400831B5440418443709,RWA,ADM3
29.3377481427849,-1.58963657009026,Busasamana,,72400831B29485306290927,RWA,ADM3
29.3182443432786,-1.63488213889386,Cyanzarwe,,72400831B93499852251167,RWA,ADM3
29.2591169665175,-1.68669609549369,Gisenyi,,72400831B93607895342919,RWA,ADM3
29.3939092680963,-1.70730901807231,Kanama,,72400831B81988406690154,RWA,ADM3
29.3865648950586,-1.64812648823833,Kanzenze,,72400831B91658037027328,RWA,ADM3
29.3840387349359,-1.59993899602084,Mudende,,72400831B86729652692113,RWA,ADM3
29.3541991975989,-1.67403864749734,Nyakiriba,,72400831B23241483535354,RWA,ADM3
29.28875528395,-1.73706079436866,Nyamyumba,,72400831B5259997395300,RWA,ADM3
29.3373134845073,-1.72448490322597,Nyundo,,72400831B74830857967003,RWA,ADM3
29.2890896990591,-1.66007459376312,Rubavu,,72400831B88774098982781,RWA,ADM3
29.3008304524902,-1.69178277305774,Rugerero,,72400831B19493993900887,RWA,ADM3
29.4296400419026,-1.63287948182835,Bigogwe,,72400831B75417311456923,RWA,ADM3
29.4698737291277,-1.58361352970387,Jenda,,72400831B78358768004483,RWA,ADM3
29.5779589773447,-1.72577759970107,Jomba,,72400831B70767938052773,RWA,ADM3
